Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-008-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-008-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-008-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-008-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-008-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-009-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/c5312e9d-6360-47e5-80eb-1483543ad840.png,1,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-009-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-009-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-009-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-009-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-009-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-009-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-009-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-009-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-009-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-009-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-9,ESA Women's Fit Set 9,Elite Star Athletics performance fit set in style 9,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-009-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
